frame,right_knee_filtered,left_knee_filtered,norm_right_hip_x,norm_right_hip_y,norm_right_shoulder_x,norm_right_shoulder_y
5621,158.404624216022,107.08591214672033,-0.48406142,-0.3423522,-0.20190679,-1.183399
5622,168.2223379590809,112.33489208983846,-0.3567879,-0.22992456,0.026387101,-0.9735633
5623,166.56483488485677,119.66088125899248,-0.32200375,-0.26302326,0.043273102,-0.9365421
5624,153.91656901438236,119.94133336007336,-0.17875162,-0.23798302,0.1861392,-0.9978116
5625,140.58398753094397,110.75715075126843,-0.109362975,-0.15330361,0.34076512,-0.8957193
5626,133.94787139930511,96.65819255193048,-0.11994973,-0.13197994,0.4069039,-0.8413796
5628,127.78683168090414,83.69004684151157,0.00050434837,0.121989824,-1.0618069,0.20893918
5629,116.64706658387573,78.54523060901808,0.02023546,0.12166932,-1.0259638,0.24257101
5630,108.56169918859212,86.64394128475313,0.034482952,0.13198791,-0.9863471,0.32936016
5632,110.74953087730158,103.89000257022855,0.018574785,0.118615896,-1.0000489,0.33843368
5633,113.54564652812455,113.46352413548408,0.028454235,0.10754458,-1.0010033,0.34619054
5634,102.35338595203552,102.06853433358181,0.033557825,0.122228384,-0.98733515,0.3940983
5635,80.4145810978296,78.37942693020277,0.025616292,0.11594569,-0.98788303,0.39100325
5636,63.70250557265293,60.43154314783761,0.04248395,0.14605957,-0.97573954,0.45392603
5637,59.34935282301348,53.714881990931765,0.04309606,0.1239678,-0.95054287,0.43429193
5638,64.58169180798268,56.06651920397546,0.011035108,0.03911985,-0.97967124,0.26650605
5639,77.23920554997953,67.0093748440716,0.013499369,0.015614914,-0.9706051,0.18533604
5640,95.12242044046396,82.53205231751132,0.016521428,0.008250424,-0.966986,0.16939966
5641,113.19655953285611,96.39164843513721,0.013148576,0.03718412,-0.9608128,0.24969697
5642,129.60973821806903,110.25733606097712,0.038230933,0.10286475,-0.95676696,0.36059782
5645,143.50756225038438,126.26054217096238,0.036928505,0.114315264,-0.9290786,0.49566412
5646,142.66734731715846,129.88263434146882,0.039427977,0.049848516,-0.921989,0.38196003
5674,117.08295305011983,108.00865405136999,-0.3764827,-0.047377758,-0.7613182,-1.0350261
5675,88.07467588440645,83.04885315000058,-0.38976777,-0.04972831,-0.7889374,-1.0316372
5676,91.25025059825445,91.72678706648543,-0.33013892,-0.04186028,-0.6789845,-0.95083237
5677,129.76367946615366,133.43793713951897,-0.3647545,-0.029352104,-0.7691078,-0.95442015
5678,172.63083369193603,172.95231834797883,-0.37024844,-0.032660972,-0.7880661,-0.95718473
5679,193.1748429481526,185.31061068403181,-0.37503484,-0.040098093,-0.71056485,-0.98345923
5680,189.952233941375,175.5811147820715,-0.37060028,-0.062203754,-0.67581093,-1.031405
5681,177.0279976957988,162.82531181138665,-0.37757277,-0.06877905,-0.66209704,-1.0419513
5682,167.1988012481605,159.08347972367443,-0.38707,-0.062933065,-0.576347,-0.9659479
5683,165.23307075798203,163.50100321358298,-0.40847364,-0.068688005,-0.6261433,-0.95582676
5684,169.46038159554973,169.37111798078024,-0.40856853,-0.058935054,-0.6719083,-0.9319973
5685,174.82695041348725,172.1440146857987,-0.44130042,-0.07522747,-0.6773526,-0.9304633
5686,176.94920229166124,171.67463299674796,-0.42578304,-0.07992847,-0.70066756,-0.9346169
5687,175.55485748597397,170.08881278555972,-0.47407544,-0.0881824,-0.7743809,-0.9404352
5688,173.36792140391825,169.28794598470688,-0.5565874,-0.10382139,-0.98473245,-1.0398247
5689,172.5803226305399,170.12005249301268,-0.5418985,-0.10322278,-0.87815505,-1.0896578
5690,173.33888749938714,172.11169202814202,-0.461268,-0.09766501,-0.7943787,-1.0991266
5691,174.6082476024881,173.30309823951615,-0.39985564,-0.082959495,-0.67030364,-1.1135713
5692,175.4931114165897,172.03989646962373,-0.37033013,-0.03548304,-0.59402263,-1.0761493
5693,175.49146626361784,169.41086490029252,-0.345583,-0.03441807,-0.6049328,-1.105923
5694,174.36077058862452,168.26752079606885,-0.2925838,-0.01681319,-0.43280625,-1.0659091
5695,172.6794623850737,169.85959122382593,-0.30784687,-0.02958987,-0.41715756,-1.0457703
5696,171.88214524510988,172.9523475813876,-0.3196947,-0.07421547,-0.41417924,-1.1041466
5697,173.02151120834884,175.64574449559134,-0.37738,-0.11711481,-0.4890531,-1.1484354
5698,175.53325821503412,176.6547814055305,-0.39745608,-0.10514626,-0.3334507,-1.1581951
5699,177.53141728979165,175.84381624682834,-0.2708615,-0.15400802,-0.14713186,-1.1285801
5700,177.73844207821847,173.65392598312934,-0.31757593,-0.120473295,-0.18936314,-1.0807654
5701,176.81351558874164,169.5198245164292,-0.31846136,-0.10632233,-0.21526147,-1.0579531
5702,176.1497235971799,163.51517534017879,-0.29611573,-0.10397135,-0.22967972,-1.033184
5703,175.950130295597,158.88389682450781,-0.33600122,-0.11108701,-0.30724186,-1.0462402
5704,175.583162453974,159.22993503323133,-0.34805852,-0.110242315,-0.33254257,-1.0558611
5705,175.22898490316638,164.0571951634777,-0.33330843,-0.11014987,-0.23158824,-1.0260704
5706,175.79589780893278,169.03573688413292,-0.3713247,-0.10501608,-0.23509233,-1.0092942
5707,177.39005446270704,170.54521532451227,-0.3319179,-0.11639649,-0.17586294,-1.006373
5708,178.9149312173065,168.64768836285194,-0.3208941,-0.119098276,-0.10207123,-0.95343435
5709,179.24098565990622,164.98205371646122,-0.32698563,-0.10715685,-0.090114154,-0.952907
5710,178.09585245496885,160.00376630858833,-0.31409374,-0.102071136,-0.06775095,-0.93613726
5711,176.07207930582376,153.6245159362612,-0.2925515,-0.107837155,0.020785876,-1.0012645
5712,174.3585364359455,147.2707844569376,-0.2761036,-0.12777044,0.048302047,-0.9981322
5713,173.95082923940828,144.41346162039952,-0.26464212,-0.13329113,0.12289232,-0.97075397
5714,174.65807478175185,147.98528370471595,-0.34636497,-0.16973266,-0.09403697,-1.0170379
5715,175.14600275681042,156.61259152535334,-0.118730344,-0.08035408,0.4808569,-0.7864182
5716,174.4032831142308,165.208813206945,0.041858576,0.02352024,0.74182385,-0.65154684
5717,173.01936772261126,169.7916508927228,-0.05047831,0.006845876,0.5080064,-0.72765696
5718,172.08884537444962,170.1012594582509,0.18852463,0.074929066,1.056544,-0.6283638
5719,171.3494143638043,168.16135795698102,0.118363,0.113593735,0.854904,-0.6601464
5720,169.70653893488895,166.06599745946212,0.10100091,0.05234355,0.8970683,-0.65876925
5721,167.3628257173749,164.82971590923103,0.12025251,0.055563617,0.84373474,-0.60732657
5722,166.2093065021407,163.55534845365892,0.1554836,0.028647223,0.85079104,-0.6911416
5723,167.12403362508647,160.0154477268465,0.1828641,0.03445533,0.89718825,-0.6784751
5724,168.19006907220347,154.10762004722446,0.15778053,0.0128624365,0.8408463,-0.6650261
5725,166.6790579410723,149.52090612210827,0.17314254,0.044670194,0.9031726,-0.6344355
5726,161.49033890173294,150.212415575364,0.1696867,0.032494564,0.9042146,-0.61408937
5727,153.91829321799216,156.0978087694317,0.16136636,0.0539428,0.9729211,-0.5812312
5728,146.52793728008643,162.48558214875348,0.14190075,0.053536333,0.943812,-0.546055
5729,141.39486890041786,164.4563656184785,0.1540095,0.07912619,1.0516406,-0.53275055
5730,139.85025343841326,162.75722515557698,0.0685183,0.04591995,0.8844642,-0.6257403
5731,142.5004637816786,162.62367305322599,0.058224995,0.08702302,0.8061987,-0.5407741
5732,149.05678754461786,165.5133224937342,0.058842253,0.09117439,0.8447355,-0.51893675
5733,156.07799154590512,166.4052478923293,-0.047072627,-0.00492756,0.7594117,-0.5664223
5734,155.16493519299055,160.23528113430925,-0.12776701,-0.001350322,0.595626,-0.61619186
5735,141.17159019924512,146.32445355863757,-0.05397065,-0.05569747,0.8194685,-0.5720636
5736,121.46892749254421,127.2170698426028,-0.10016805,-0.05143207,0.7751794,-0.5305472
5737,110.53539472202698,108.12725548387161,-0.16652697,-0.050017145,0.6990785,-0.5257916
5738,116.2204688641171,95.54038527428533,-0.10715301,-0.040165383,0.83081776,-0.44312704
5739,132.81051681490837,92.8768783857328,-0.105466485,-0.050621882,0.8737042,-0.40752906
5740,147.75025189327374,98.79131154459766,-0.11205889,-0.046084903,0.9079206,-0.43417412
5741,154.06377678219042,109.3921100117359,-0.086973295,-0.048471026,0.9133498,-0.44237062
5742,154.27404233814,120.4293515183169,-0.106427066,-0.048171345,0.91788656,-0.38094708
5743,154.46310194529698,127.78869738612964,-0.0915955,-0.044855427,0.9937925,-0.37885764
5744,157.64930910707102,129.33217535283043,-0.07668296,-0.047618706,0.9748798,-0.40893745
5745,162.08643715767442,128.18480218929162,-0.028381782,-0.06259312,1.0811762,-0.45618066
5746,163.51199287399734,129.49636319186607,-0.04342543,-0.056684952,1.0559034,-0.3961938
5747,158.77326498043925,133.63455335155402,-0.0023994425,-0.050717466,1.0487678,-0.34023628
5748,148.38388042069968,137.31845850968702,-0.011933755,-0.050091043,1.0229777,-0.3286088
5749,136.15666613622474,137.87158579943383,-0.023097083,-0.017515874,1.0050323,-0.19611959
5750,126.60191846184594,133.9964188500084,-0.013772032,-0.008463393,1.0005431,-0.17563559
5751,121.42716961316057,126.26789128785333,-0.026320538,-0.011250483,0.9453034,-0.17101865
5752,118.40540773119851,117.30775472467721,-0.04042753,-0.041700866,0.8327399,-0.3018669
5753,116.03507303462916,111.76410466907025,-0.0065429853,-0.04800088,0.8973571,-0.4101963
5754,116.526300277056,114.23343028417248,0.0004758046,-0.063317195,0.8880917,-0.4911512
5755,121.16397120349555,124.23369556673303,0.02304673,-0.07079477,0.9329026,-0.5032708
5756,127.31212210264174,136.5621809479336,-0.00458164,-0.058965866,0.900508,-0.52826357
5757,131.45872960738583,146.97158832422176,-0.010197785,-0.077962525,0.87599885,-0.53961366
5758,132.4994839750528,154.241126105301,0.038876336,-0.055129495,0.9313338,-0.5020266
5759,131.6302392649234,158.14057082947164,0.05942753,-0.10720425,0.9058448,-0.5955257
5760,129.90797122249356,157.5746985887147,0.10165446,-0.046316117,0.986056,-0.4878165
5761,127.75172420080763,151.01190403795482,0.06834972,-0.04468352,1.0433432,-0.44049463
5762,126.26811133529712,138.44615457767145,0.06825852,-0.05781022,1.0389694,-0.45649955
5763,126.82474125255465,122.90599180563687,0.05480597,-0.035882354,1.0113317,-0.41673836
5764,129.2464338865858,110.57549075781101,0.10606297,-0.013593208,1.091006,-0.40586132
5765,131.7618392179536,107.08173123017222,0.08087027,-0.01220906,1.0759761,-0.42305648
5766,132.80926783514633,111.73138443663714,0.07099159,-0.0019643514,1.0463083,-0.41245198
5767,131.39707331085458,118.49424192208433,0.027123148,0.0037657265,1.0207448,-0.37396413
5768,127.44094375608027,122.90424634310936,0.0479999,-0.00806171,1.0304799,-0.41565898
5769,123.79299034658327,125.18785725767945,0.026858129,-0.02638054,0.9877829,-0.47375694
5770,124.62666424510748,127.70047658912316,0.008924644,-0.029545855,0.96306676,-0.49933434
5771,130.75309053014718,131.49391440603435,0.059698526,-0.017693516,1.0174308,-0.49019688
5772,139.26966606986412,135.880878868127,0.09171497,0.044273086,1.0671134,-0.4400686
5773,146.78704595778825,140.04231354738192,0.12137728,0.08565653,1.0838223,-0.48788723
5774,151.88368391953625,144.29686919925643,0.13216846,0.08129482,1.0932183,-0.528287
5775,155.73746130549983,150.3952213194793,0.1299009,0.04010845,1.0148978,-0.6514067
5776,160.19064581023042,159.51242425997756,0.14104952,0.03921126,1.0192009,-0.66307664
5833,163.4160980434255,168.78329934337495,-0.00073402846,0.037195902,0.6568626,-0.7396086
5834,158.90696394200603,171.77992516798165,-0.025612736,0.055071555,0.6363485,-0.66736233
5835,143.83590217394843,164.03138432264873,-0.092478536,0.0467336,0.57497257,-0.6646262
5836,122.75572873040967,143.61688517862635,-0.09433303,0.03789385,0.5854725,-0.65807635
5837,100.62032426093324,108.85034924531465,-0.10290501,0.025302824,0.5703541,-0.6318709
5838,83.82353740356261,66.0046814842953,-0.10652104,0.024363298,0.58310163,-0.6217261
5839,78.5240970927201,32.08972007814786,-0.103412464,0.024745641,0.58918387,-0.6311645
5840,80.64333213394073,21.686018515126037,-0.10970185,0.026567295,0.6145715,-0.61102986
5841,82.49192247314272,37.43863304734364,-0.116175264,0.035685617,0.6268043,-0.5642974
5842,82.45741634305678,66.95564094123725,-0.12251825,0.035653885,0.6304053,-0.55995065
5843,80.73254351485903,86.12008391212497,-0.12813471,0.04026362,0.63530034,-0.5460409
5844,75.75015962655199,81.9689635520398,-0.13448553,0.041904364,0.6387212,-0.53191453
5845,66.97106589346221,72.55443977390284,-0.13382013,0.04156605,0.6389018,-0.5319818
5846,57.057414760248136,83.36799292488249,-0.1277205,0.04797613,0.6576908,-0.48851898
5847,46.45279732219681,104.2722268258952,-0.12320821,0.041343298,0.67587996,-0.47294033
5848,31.77144515184781,100.03535634319397,-0.124888405,0.041390352,0.6774391,-0.48239467
5849,14.638083609523637,63.20159231824811,-0.12017436,0.050059758,0.6865644,-0.48527884
5850,2.8905279478948334,24.59780427470771,-0.1291446,0.038326174,0.68705994,-0.51000094
5851,5.050708421701379,14.314684248247945,-0.12252998,0.038764674,0.6940489,-0.51265055
5852,27.243564576793293,31.61413467936646,-0.12500821,0.038278524,0.6844943,-0.51096165
5853,65.46190761414967,52.236319730462725,-0.12979117,0.029711353,0.6631385,-0.5143058
5854,100.6786544522577,57.33479618876846,-0.13823955,0.025581805,0.65802866,-0.5352414
5855,109.57536498345922,48.080887670067405,-0.13799788,0.00033532656,0.63116425,-0.60256666
5856,84.66339486976078,35.53285504966595,-0.13287334,-0.0022020442,0.6282507,-0.6444565
5857,44.51254905883603,28.150397698303486,-0.12940963,-0.016954925,0.62744725,-0.65580034
5858,17.620158997256205,28.682341926844916,-0.112310186,-0.023932742,0.6519775,-0.6237699
5859,19.04860312118472,35.17666717544385,-0.070170954,-0.03757505,0.6894943,-0.6433963
5860,45.387012714062585,43.33168008833624,-0.06711843,-0.034063958,0.6995652,-0.62974113
5861,77.2233705947422,48.84296221582981,-0.07096428,-0.01888825,0.6963072,-0.6190398
5862,89.08695963398762,48.640237955024986,-0.08122125,-0.008662118,0.68080604,-0.5937719
5863,72.98474529223644,42.98160656616755,-0.09030233,-0.007977619,0.6661397,-0.5943591
5864,45.934717058389744,36.44276743238563,-0.14044562,0.0150580015,0.6309091,-0.5208995
5865,29.540124035870544,33.841231923353725,-0.1407697,0.012065907,0.6500789,-0.51843184
5866,29.830216131674323,35.30743338273227,-0.15172926,0.027706476,0.6451607,-0.45092413
5867,36.85999469070627,37.33792199662975,-0.15934607,0.025437403,0.6093094,-0.4781407
5868,39.115386055415215,37.88248557397928,-0.16776517,0.03629807,0.5888614,-0.48901662
5869,35.3970651188183,38.36441387567503,-0.16911618,0.04292095,0.58410263,-0.49296874
5870,32.37658632960944,40.94803105356981,-0.16275588,0.050368614,0.58645713,-0.5191444
5871,34.771449528016205,45.483837611897435,-0.15007232,0.05631759,0.6128977,-0.49477106
5872,44.02053089456793,50.79669712178114,-0.14955707,0.07981717,0.6181323,-0.4573955
5873,65.22129219886057,57.887209911901714,-0.16266103,0.06510068,0.6029609,-0.47694066
5874,102.32625661932246,68.23749246771375,-0.15931433,0.06666826,0.6157946,-0.44088674
5875,144.62193688032673,80.22341639196443,-0.15860328,0.07108389,0.6267477,-0.41977617
5876,173.12567061995756,90.00256541442022,-0.1389258,0.069694325,0.65485233,-0.3898198
5877,180.63970829553455,95.00444124953039,-0.12322894,0.07645852,0.6942121,-0.32632512
5878,175.2110940532099,96.55498340808823,-0.124983095,0.072348244,0.6909444,-0.33951908
5879,167.97145287605116,98.00131346069593,-0.12903959,0.08419111,0.6807686,-0.3536057
5880,164.24807362980698,99.66036924477662,-0.11315211,0.10020968,0.7383094,-0.2913007
5881,163.2743219580486,99.01819796207526,-0.071229436,0.113109685,0.7731348,-0.28052145
5882,158.69355537931946,94.50435222108523,-0.08106983,0.10433151,0.77466863,-0.27400947
5883,138.00148548085406,85.1976435849323,-0.084792584,0.102657445,0.7686202,-0.27797434
5884,94.7790665483006,71.38502630961196,-0.0864791,0.10345548,0.7791307,-0.2685939
5885,44.12039897576573,57.82919291735404,-0.08507875,0.104081936,0.77200985,-0.2662943
5886,10.551914660042215,50.54323316715562,-0.09683039,0.09560979,0.7427931,-0.23992395
5887,5.705861299961946,51.272451226858806,-0.1071301,0.066569686,0.6869683,-0.30822763
5888,28.458207203569838,59.112662703344256,-0.09074559,0.07959582,0.7348574,-0.28971583
5889,71.87283218948815,72.71250572926063,-0.09106196,0.08554536,0.75181097,-0.285833
5890,120.95819162674879,87.82608412347473,-0.08473149,0.090586126,0.792142,-0.2579039
5891,155.75906438814403,97.55296296440036,-0.08359663,0.0931031,0.7886152,-0.26263037
5892,162.99807206175373,97.6252975333608,-0.08364899,0.07474283,0.7716575,-0.311348
5893,140.9558571223106,88.2724123257209,-0.08448109,0.07746124,0.76850986,-0.3149714
5894,97.1479724824509,71.4023582549361,-0.112762414,0.07575793,0.72732824,-0.34009376
5895,50.400360968252066,52.69580339753398,-0.11489953,0.0816926,0.72569686,-0.3362761
5896,29.321592475805613,44.65010412045069,-0.13502064,0.07589587,0.685906,-0.38825697
5897,51.808461578847364,56.54862407121067,-0.16757569,0.06546862,0.614671,-0.41181487
5898,104.90672143888573,82.60177813328238,-0.16505994,0.06561577,0.5982181,-0.42422783
5899,155.76754204910446,108.84466926812638,-0.16428521,0.08478584,0.602142,-0.3720289
5900,181.15482343991332,127.97557558708415,-0.16614571,0.11557725,0.60666716,-0.3759841
5901,181.64064582355064,140.6895771123665,-0.15734132,0.11819645,0.6167811,-0.3716507
5902,172.69984117795892,147.1334046913122,-0.13698314,0.110647015,0.6308833,-0.3684301
5903,167.73114018073267,145.04562852194152,-0.14894894,0.103419885,0.5988789,-0.4134377
5904,169.09190392909233,135.76971989725294,-0.14362814,0.0962326,0.5950014,-0.4533464
5905,171.54231771318956,125.27103944722631,-0.14613307,0.08729856,0.59072804,-0.4683128
5906,169.65013534308667,116.82011261564044,-0.14289087,0.08184969,0.6060359,-0.45737487
5907,162.69906446401993,108.46504800613238,-0.13873476,0.08639008,0.6195382,-0.42338267
5908,155.90286966599902,100.4465709752055,-0.109277286,0.08479548,0.66614366,-0.41376078
5909,154.73534508837494,98.66004723380819,-0.11339935,0.06457742,0.6782032,-0.45676234
5910,158.1620261956668,107.72709573166196,-0.13218498,0.041123696,0.6436156,-0.47501764
5911,160.85073395754333,124.13342716623877,-0.14596209,0.0025279257,0.5979646,-0.523148
5912,160.02094669477052,135.70970105920074,-0.15857023,-0.013571504,0.54138607,-0.55540925
5913,155.84741738083662,126.64031533498893,-0.18988326,-0.011521569,0.5257108,-0.5422706
5914,146.08081647509263,92.03366579184411,-0.19286618,-0.0149952145,0.5205955,-0.5278788
5915,129.27617182216508,52.14387156716782,-0.095943175,0.100051925,0.76349795,-0.2308599
5916,112.82072645795031,39.25387650301631,-0.1494853,0.09222935,0.6437071,-0.24836019
5917,102.63407431544869,63.53394171937492,-0.18841195,0.038506653,0.44790915,-0.52675
5918,92.76889589934271,101.52195858200527,-0.105001874,-0.017699542,0.24702981,-0.61930895
5919,81.22025223760293,120.6197665919486,-0.13882568,-0.044888485,0.18116796,-0.68189836
5920,76.80450086430355,107.59094333697098,-0.1604194,-0.052887116,0.23069157,-0.70258987
5921,80.71462634383703,75.47291297238002,-0.20429423,-0.051039368,0.21501641,-0.68537587
5922,81.9576310515191,48.08330767923272,-0.26065716,-0.046869244,0.20873643,-0.71184903
5923,72.32024777712739,38.847720547692255,-0.2940217,-0.049412396,0.14959788,-0.7773426
5924,54.73531882639085,44.85418348236007,-0.28548366,-0.06643441,0.09705585,-0.8422793
5925,39.94154773759469,56.63252826277121,-0.30576473,-0.06775789,0.06174449,-0.8408267
5926,38.320392205310334,68.56935811265642,-0.28894868,-0.0835129,0.016500356,-0.9096196
5927,52.253835731623546,80.21707278864562,-0.30718115,-0.07601414,0.022840334,-0.9167867
5928,73.48979555974344,90.53543680600393,-0.2842148,-0.10792068,-0.047313947,-0.9536292
5929,89.33875230188852,94.60745499630046,-0.27361542,-0.12374032,0.024286667,-0.9724764
5930,93.7910329070034,88.32899739964766,-0.276971,-0.11879368,-0.021184793,-1.0009977
5931,89.70962861184277,74.29903261344431,-0.27357742,-0.10981921,0.04804592,-0.9807448
5932,82.64543893210757,60.34546423522335,-0.280167,-0.103704326,0.039237846,-0.97327673
5933,78.6812459764477,53.119586586569554,-0.27830252,-0.10102659,0.05467348,-0.9783803
5934,83.43243342808293,53.90100418441373,-0.28313753,-0.09733626,0.043125883,-0.9983119
5935,98.44601711318417,59.39112040210502,-0.25729606,-0.083823286,0.017747443,-0.98486763
5936,120.91931343102478,65.51339593179387,-0.266201,-0.081867985,-0.042511888,-1.0207214
5937,145.18975585595626,72.24974362300699,-0.27762276,-0.10087647,-0.11749457,-1.0618378
5938,162.92846484864904,86.62885819799985,-0.26759148,-0.09800197,-0.16209882,-1.0733176
5939,167.3888395555191,114.83638422629387,-0.26824385,-0.09685129,-0.19160013,-1.0739099
5940,161.00805392476494,148.93764363346483,-0.2647781,-0.08328514,-0.19847304,-1.0850886
5941,154.42460668689253,171.21937663150453,-0.2606668,-0.07632792,-0.2162477,-1.0835549
5942,154.7990604226656,173.3457531203175,-0.26966643,-0.06675596,-0.27077204,-1.0753753
5943,158.45835530373992,164.30048635959108,-0.28419986,-0.053283807,-0.3016516,-1.0610365
5944,158.6811058879693,159.38261237158858,-0.27856892,-0.050116755,-0.31960684,-1.0542659
5945,157.00886884292936,164.76771637128496,-0.2769572,-0.05026192,-0.33149496,-1.0535867
5946,160.04245110443492,174.5845540469966,-0.28010097,-0.039769523,-0.3466602,-1.0447963
5947,168.61561947012262,180.44787363305724,-0.28933176,-0.030068384,-0.39203036,-1.0486147
5948,176.95631329396647,179.29324057282454,-0.2904922,-0.02221875,-0.42087293,-1.0474437
5949,179.85456410851896,173.90975972170898,-0.27723882,-0.014471484,-0.42971158,-1.044888
5950,176.58916701091687,169.83212893056856,-0.2749795,-0.012207724,-0.43145865,-1.0393399
5951,168.83966031283066,170.33363554685064,-0.27830228,-0.003545317,-0.44211078,-1.0379542
5952,158.06319871963356,173.43315906105994,-0.26383552,-0.0095754955,-0.4338211,-1.0260272
5953,146.1123494989953,174.39083830389885,-0.2589907,-0.014701034,-0.4466294,-1.0157737
5954,133.58119871771817,169.43034323371515,-0.24767898,-0.018073916,-0.45360872,-0.9959911
5955,116.54521850996774,157.7374348574929,-0.24420069,-0.00765514,-0.46944666,-0.9856557
5956,92.93899309642335,142.76388891256244,-0.24118015,0.00752241,-0.48717526,-0.97411543
5957,69.6999072247274,130.14329350626207,-0.23303486,0.009539795,-0.52301145,-0.96001613
5958,54.75098706963471,121.80277947667382,-0.2322916,0.02759709,-0.57945025,-0.92742574
5959,48.00926241140314,116.12293911351733,-0.23182486,0.037188303,-0.6401945,-0.88714284
5960,45.06029064756176,115.08598829461235,-0.2178679,0.042808276,-0.6777619,-0.861516
5961,43.25303574903427,121.93099564079888,-0.20587055,0.05384865,-0.70357406,-0.83661336
5962,44.082054772250906,131.72514831192396,-0.20252421,0.055955734,-0.7165845,-0.8251934
5963,52.20872930177293,135.88614725785268,-0.1852241,0.05675867,-0.71560794,-0.8113586
5964,69.49281244833168,135.2424451857235,-0.18819907,0.06378146,-0.7684605,-0.79293644
5965,92.04694944042585,138.35038022381042,-0.19124071,0.071797356,-0.7748408,-0.7860326
5966,116.01398635145169,146.67706582378116,-0.17785136,0.06428714,-0.7511849,-0.80563366
5967,139.77498608621107,150.69925170676913,-0.17048638,0.054503012,-0.76235163,-0.80242485
5968,158.65955335010335,143.21537074214297,-0.17103682,0.054075684,-0.7726082,-0.8015703
5969,166.1894232913541,128.5504710273543,-0.16418196,0.052580006,-0.7447584,-0.8164692
5970,162.65119611822024,116.72517850226399,-0.16246165,0.04215158,-0.739904,-0.82331574
5971,156.24714858956492,114.6862106357522,-0.16147727,0.034724735,-0.731951,-0.8142217
5972,154.5305545172855,123.59541410865803,-0.15802425,0.029394977,-0.6809205,-0.836454
5973,158.73541909418825,140.5686119478624,-0.1505775,0.03242142,-0.6484276,-0.8413257
5974,165.86753826904373,160.09510857259073,-0.14232941,0.030410476,-0.6151315,-0.85640764
5975,172.1590253175271,174.87017840089254,-0.14953901,0.025363669,-0.61323994,-0.8716937
5976,174.93821944884715,180.14990393113862,-0.14682192,0.01733449,-0.5732384,-0.8710479
5977,174.00463667486457,177.680421062059,-0.15779096,0.01767536,-0.58155215,-0.86484706
5978,171.75769154700586,173.23410653588985,-0.11883201,0.017064897,-0.56862223,-0.8641043
5979,171.20552833881115,171.4882334898462,-0.13730843,0.013088928,-0.5506635,-0.8710503
5980,173.3253713206073,173.44097083136194,-0.15698323,0.02660839,-0.50870776,-0.86781484
5981,176.396299831109,176.87952397741154,-0.10024942,0.013465534,-0.47346517,-0.8854294
5982,177.90552392530603,178.75758997291484,-0.06672073,-0.004447642,-0.40611616,-0.9129153
5983,176.86492432249588,177.66590066838273,-0.05597,0.0006470675,-0.43381637,-0.9093878
5984,171.20680323314338,172.08156777353253,-0.08000558,0.010448541,-0.43504953,-0.8887031
5985,155.55889225611855,158.54197939237667,-0.08869944,0.018621111,-0.4625143,-0.855847
5986,129.95980694441465,137.683267405895,-0.12416353,0.033995375,-0.52715075,-0.81698686
5987,102.05960176007142,114.95255551389116,-0.08073121,0.011967475,-0.5485166,-0.83709663
5988,80.12492788778941,97.12184642863423,-0.09659158,0.00855189,-0.551846,-0.83587676
5989,75.85065175564013,96.42201537789447,-0.07806927,0.0065798787,-0.5201369,-0.86303794
5990,96.84088686469846,118.93962664451949,-0.08799945,0.005270202,-0.54620045,-0.8804684
5991,129.87719999520385,147.83395685045284,-0.071055405,-0.0167716,-0.54886144,-0.8979475
5992,149.93914912265515,158.98030264658598,0.033822257,-0.028373137,-0.37126356,-1.0020293
5993,144.57252821443487,144.28041555355105,0.07410924,-0.049418706,-0.35725853,-1.0018494
5994,122.45824511429018,112.33962318988831,0.0578491,-0.03943252,-0.40669435,-0.9549465
5995,99.03592613491584,78.54404881697867,0.027067244,-0.02331601,-0.454517,-0.9121209
5996,79.73775415322848,55.31987493803952,-0.01055065,-0.006583628,-0.5436467,-0.8781801
5997,63.39088518503382,46.966243157677404,-0.057936333,0.010735408,-0.66008705,-0.83273405
5998,52.30114106304086,51.63463584075848,-0.045039687,0.008510771,-0.6520611,-0.8197242
5999,48.75587425740323,63.948802751972394,-0.061524663,0.01135766,-0.6929321,-0.8003301
6000,48.54101265204989,76.51265182945862,-0.06514358,0.0019833664,-0.68848825,-0.7817692
6001,45.58424244281326,83.93593913832323,-0.04625319,-0.0293728,-0.6489389,-0.8331768
6002,40.32427964406558,85.27668201009945,-0.009220369,-0.0509741,-0.5451066,-0.88663703
6003,39.43123362288549,81.99190879818207,0.03411345,-0.09420074,-0.4851423,-1.0063194
6004,47.603479864051636,76.98381011620472,0.03597742,-0.06416491,-0.47853303,-0.9691022
6005,61.12501024831254,74.65928820796034,0.022439275,-0.066632584,-0.4854661,-0.9648115
6006,71.00291868279486,76.90500007570384,0.033548933,-0.06429022,-0.46885437,-0.9582166
6007,72.46176347382438,79.99923848702937,0.047513828,-0.06720789,-0.45320374,-0.95764863
6008,68.65121441363495,79.37958209198452,0.046660885,-0.069850534,-0.45077172,-0.96567917
6009,65.7060353615054,75.67466482057921,0.0728866,-0.07309534,-0.41484058,-0.9896694
6010,68.39903016726201,73.28757598455603,0.08404058,-0.072638005,-0.37139332,-1.0340155
6011,80.51839855674157,75.2084612921089,0.099313796,-0.08514109,-0.35854828,-1.0444244
6012,101.21649498468655,80.79925806194092,0.075715736,-0.07716206,-0.38103896,-1.0007949
