frame,timestamp_sec,mse_loss
8020,267.3333333333333,31180.80859375
8021,267.3666666666667,31187.349609375
8022,267.4,31200.115234375
8023,267.43333333333334,31226.310546875
8024,267.46666666666664,31279.357421875
8025,267.5,31311.705078125
8026,267.53333333333336,31320.248046875
8027,267.56666666666666,31334.4609375
8028,267.6,31334.603515625
8029,267.6333333333333,31316.1171875
8030,267.6666666666667,31276.685546875
8031,267.7,31240.92578125
8032,267.73333333333335,31205.98828125
8033,267.76666666666665,31178.53515625
8034,267.8,31152.53515625
8035,267.8333333333333,31143.61328125
8036,267.8666666666667,31133.66015625
8037,267.9,31119.42578125
8038,267.93333333333334,31110.71875
8039,267.96666666666664,31074.326171875
8040,268.0,31038.73046875
8041,268.03333333333336,30996.634765625
8042,268.06666666666666,30955.68359375
8043,268.1,30920.5625
8044,268.1333333333333,30899.365234375
8045,268.1666666666667,30889.560546875
8046,268.2,30883.580078125
8047,268.23333333333335,30882.87890625
8048,268.26666666666665,30877.61328125
8049,268.3,30852.291015625
8050,268.3333333333333,30821.625
8051,268.3666666666667,30796.650390625
8052,268.4,30766.5703125
8053,268.43333333333334,30745.32421875
8054,268.46666666666664,30732.037109375
8055,268.5,30735.77734375
8056,268.53333333333336,30740.8046875
8057,268.56666666666666,30750.68359375
8058,268.6,30776.009765625
8059,268.6333333333333,30808.833984375
8060,268.6666666666667,30850.89453125
8061,268.7,30887.751953125
8062,268.73333333333335,30927.212890625
8063,268.76666666666665,30962.90234375
8064,268.8,30989.69140625
8065,268.8333333333333,31006.60546875
8066,268.8666666666667,31020.73828125
8067,268.9,31038.1171875
8068,268.93333333333334,31054.642578125
8069,268.96666666666664,31085.09375
8070,269.0,31119.775390625
8071,269.03333333333336,31151.705078125
8072,269.06666666666666,31188.48828125
8073,269.1,31214.599609375
8074,269.1333333333333,31227.904296875
8075,269.1666666666667,31237.119140625
8076,269.2,31248.048828125
8077,269.23333333333335,31250.462890625
8078,269.26666666666665,31260.05859375
8079,269.3,31279.75390625
8080,269.3333333333333,31302.619140625
8081,269.3666666666667,31323.759765625
8082,269.4,31345.5078125
8083,269.43333333333334,31363.431640625
8084,269.46666666666664,31376.77734375
8085,269.5,31371.3359375
8086,269.53333333333336,31379.662109375
8087,269.56666666666666,31393.677734375
8088,269.6,31401.40234375
8089,269.6333333333333,31406.298828125
8090,269.6666666666667,31405.228515625
8091,269.7,31405.728515625
8092,269.73333333333335,31398.017578125
8093,269.76666666666665,31388.357421875
8094,269.8,31361.947265625
8095,269.8333333333333,31328.326171875
8096,269.8666666666667,31298.298828125
8097,269.9,31280.611328125
8098,269.93333333333334,31269.548828125
8099,269.96666666666664,31266.59375
8100,270.0,31262.875
8101,270.03333333333336,31262.65625
8102,270.06666666666666,31272.349609375
8103,270.1,31288.330078125
8104,270.1333333333333,31299.279296875
8105,270.1666666666667,31297.1796875
8106,270.2,31305.9296875
8107,270.23333333333335,31330.48046875
8108,270.26666666666665,31342.490234375
8109,270.3,31349.58984375
8110,270.3333333333333,31361.642578125
8111,270.3666666666667,31370.3203125
8112,270.4,31375.837890625
8113,270.43333333333334,31376.2421875
8114,270.46666666666664,31366.162109375
8115,270.5,31367.724609375
8116,270.53333333333336,31360.63671875
8117,270.56666666666666,31348.4765625
8118,270.6,31344.123046875
8119,270.6333333333333,31342.03515625
8120,270.6666666666667,31333.212890625
8121,270.7,31323.34765625
8122,270.73333333333335,31313.619140625
8123,270.76666666666665,31298.419921875
8124,270.8,31286.607421875
8125,270.8333333333333,31279.587890625
8126,270.8666666666667,31273.5703125
8127,270.9,31262.80859375
8128,270.93333333333334,31252.0234375
8129,270.96666666666664,31239.0625
8130,271.0,31223.21875
8131,271.03333333333336,31208.791015625
8132,271.06666666666666,31188.9296875
8133,271.1,31167.88671875
8134,271.1333333333333,31151.013671875
8135,271.1666666666667,31133.51953125
8136,271.2,31113.525390625
8137,271.23333333333335,31094.029296875
8138,271.26666666666665,31073.2890625
8139,271.3,31051.8046875
8140,271.3333333333333,31028.783203125
8141,271.3666666666667,31008.2109375
8142,271.4,30991.955078125
8143,271.43333333333334,30978.439453125
8144,271.46666666666664,30964.41796875
8145,271.5,30951.17578125
8146,271.53333333333336,30938.55859375
8147,271.56666666666666,30926.81640625
8148,271.6,30916.642578125
8149,271.6333333333333,30905.48828125
8150,271.6666666666667,30896.71484375
8151,271.7,30890.70703125
8152,271.73333333333335,30886.919921875
8153,271.76666666666665,30886.830078125
8154,271.8,30886.724609375
8155,271.8333333333333,30885.44921875
8156,271.8666666666667,30874.755859375
8157,271.9,30859.896484375
8158,271.93333333333334,30843.509765625
8159,271.96666666666664,30831.037109375
8160,272.0,30816.154296875
8161,272.03333333333336,30795.830078125
8162,272.06666666666666,30784.98828125
8163,272.1,30767.61328125
8164,272.1333333333333,30743.966796875
8165,272.1666666666667,30708.115234375
8166,272.2,30668.0625
8167,272.23333333333335,30622.673828125
8168,272.26666666666665,30578.208984375
8169,272.3,30535.91796875
8170,272.3333333333333,30503.017578125
8171,272.3666666666667,30476.458984375
8172,272.4,30450.70703125
8173,272.43333333333334,30421.86328125
8174,272.46666666666664,30388.96484375
8175,272.5,30342.46484375
8176,272.53333333333336,30295.267578125
8177,272.56666666666666,30244.1953125
8178,272.6,30184.80078125
8179,272.6333333333333,30125.70703125
8180,272.6666666666667,30080.166015625
8181,272.7,30039.58203125
8182,272.73333333333335,30008.05078125
8183,272.76666666666665,29987.564453125
8184,272.8,29975.357421875
8185,272.8333333333333,29969.0703125
8186,272.8666666666667,29977.099609375
8187,272.9,29994.10546875
8188,272.93333333333334,30004.017578125
8189,272.96666666666664,30005.6640625
8190,273.0,30002.376953125
8191,273.03333333333336,29998.9921875
8192,273.06666666666666,29984.353515625
8193,273.1,29980.31640625
8194,273.1333333333333,29990.228515625
8195,273.1666666666667,30017.48828125
8196,273.2,30051.9140625
8197,273.23333333333335,30094.736328125
8198,273.26666666666665,30133.24609375
8199,273.3,30179.37890625
8200,273.3333333333333,30220.72265625
8201,273.3666666666667,30261.03125
8202,273.4,30302.0703125
8203,273.43333333333334,30344.212890625
8204,273.46666666666664,30398.67578125
8205,273.5,30470.185546875
8206,273.53333333333336,30546.029296875
8207,273.56666666666666,30625.240234375
8208,273.6,30717.1484375
8209,273.6333333333333,30803.408203125
8210,273.6666666666667,30868.0703125
8211,273.7,30925.833984375
8212,273.73333333333335,30971.974609375
8213,273.76666666666665,31011.369140625
8214,273.8,31044.30859375
8215,273.8333333333333,31071.05078125
8216,273.8666666666667,31099.07421875
8217,273.9,31122.919921875
8218,273.93333333333334,31153.744140625
8219,273.96666666666664,31178.03515625
8220,274.0,31202.1640625
8221,274.03333333333336,31226.927734375
8222,274.06666666666666,31252.12890625
8223,274.1,31282.19921875
8224,274.1333333333333,31307.10546875
8225,274.1666666666667,31333.732421875
8226,274.2,31362.080078125
8227,274.23333333333335,31393.029296875
8228,274.26666666666665,31422.806640625
8229,274.3,31444.525390625
8230,274.3333333333333,31463.95703125
8231,274.3666666666667,31484.41796875
8232,274.4,31504.166015625
8233,274.43333333333334,31521.255859375
8234,274.46666666666664,31537.294921875
8235,274.5,31556.91796875
8236,274.53333333333336,31576.94921875
8237,274.56666666666666,31599.00390625
8238,274.6,31614.216796875
8239,274.6333333333333,31627.603515625
8240,274.6666666666667,31637.466796875
8241,274.7,31645.55859375
8242,274.73333333333335,31655.8046875
8243,274.76666666666665,31660.9296875
8244,274.8,31665.115234375
8245,274.8333333333333,31670.82421875
8246,274.8666666666667,31673.67578125
8247,274.9,31678.58203125
8248,274.93333333333334,31679.080078125
8249,274.96666666666664,31690.73046875
8250,275.0,31707.091796875
8251,275.03333333333336,31724.587890625
8252,275.06666666666666,31745.79296875
8253,275.1,31761.119140625
8254,275.1333333333333,31777.775390625
8255,275.1666666666667,31786.638671875
8256,275.2,31785.8125
8257,275.23333333333335,31765.326171875
8258,275.26666666666665,31728.025390625
8259,275.3,31699.91015625
8260,275.3333333333333,31669.07421875
8261,275.3666666666667,31625.162109375
8262,275.4,31591.00390625
8263,275.43333333333334,31552.083984375
8264,275.46666666666664,31189.474609375
8265,275.5,31010.2578125
8266,275.53333333333336,30801.79296875
8267,275.56666666666666,30536.1875
8268,275.6,30178.673828125
8270,275.6666666666667,29984.11328125
8271,275.7,29799.26953125
8272,275.73333333333335,29644.0703125
8273,275.76666666666665,29472.76171875
8274,275.8,29290.62109375
8275,275.8333333333333,29167.818359375
8276,275.8666666666667,29038.896484375
8277,275.9,28953.3515625
8278,275.93333333333334,28881.080078125
8279,275.96666666666664,28661.625
8524,284.1333333333333,28675.037109375
8525,284.1666666666667,28901.841796875
8526,284.2,29246.8671875
8527,284.23333333333335,29627.20703125
8528,284.26666666666665,30070.11328125
8529,284.3,30313.0390625
8530,284.3333333333333,30537.8828125
8531,284.3666666666667,30702.9140625
8532,284.4,30751.05859375
8533,284.43333333333334,30737.83203125
8534,284.46666666666664,30702.56640625
8535,284.5,30683.001953125
8536,284.53333333333336,30625.220703125
8537,284.56666666666666,30476.96875
8538,284.6,30150.67578125
8539,284.6333333333333,29810.38671875
8540,284.6666666666667,29395.55859375
8541,284.7,28822.736328125
8688,289.6,28649.65625
8689,289.6333333333333,28759.923828125
8690,289.6666666666667,28765.669921875
8691,289.7,28732.74609375
8692,289.73333333333335,28699.34765625
8693,289.76666666666665,28683.525390625
8694,289.8,28682.287109375
8695,289.8333333333333,28684.935546875
8696,289.8666666666667,28687.845703125
8697,289.9,28707.1328125
8698,289.93333333333334,28769.580078125
8699,289.96666666666664,28815.044921875
8700,290.0,28830.166015625
8701,290.03333333333336,28838.54296875
8702,290.06666666666666,28881.865234375
8703,290.1,28984.294921875
8704,290.1333333333333,29547.455078125
8705,290.1666666666667,30117.923828125
8706,290.2,30415.2578125
8707,290.23333333333335,30922.201171875
8708,290.26666666666665,31290.599609375
8709,290.3,31521.220703125
8710,290.3333333333333,31535.310546875
8711,290.3666666666667,31471.87890625
8712,290.4,31431.83203125
8713,290.43333333333334,31444.03125
8714,290.46666666666664,31471.197265625
8715,290.5,31476.837890625
8716,290.53333333333336,31462.896484375
8717,290.56666666666666,31438.458984375
8718,290.6,31418.392578125
8719,290.6333333333333,31403.03515625
8720,290.6666666666667,31392.888671875
8721,290.7,31386.841796875
8722,290.73333333333335,31355.462890625
8723,290.76666666666665,31274.892578125
8724,290.8,31169.033203125
8725,290.8333333333333,31095.30078125
8726,290.8666666666667,31006.013671875
8727,290.9,30929.197265625
8728,290.93333333333334,30594.123046875
8729,290.96666666666664,30274.970703125
8730,291.0,29841.591796875
8739,291.3,29499.3671875
8740,291.3333333333333,29213.71875
8741,291.3666666666667,28955.787109375
8742,291.4,28823.826171875
8743,291.43333333333334,28816.845703125
8744,291.46666666666664,28867.87890625
8745,291.5,28893.939453125
8746,291.53333333333336,28884.865234375
8747,291.56666666666666,28860.951171875
8748,291.6,28844.02734375
8749,291.6333333333333,28843.736328125
8750,291.6666666666667,28853.822265625
8751,291.7,28869.3203125
8752,291.73333333333335,28882.8828125
8753,291.76666666666665,28898.017578125
8754,291.8,28908.775390625
8755,291.8333333333333,28920.68359375
8756,291.8666666666667,28912.677734375
8757,291.9,28904.060546875
8758,291.93333333333334,28878.33203125
8759,291.96666666666664,28849.65234375
8760,292.0,28845.173828125
8761,292.03333333333336,28893.427734375
8762,292.06666666666666,28975.798828125
8763,292.1,29024.658203125
8764,292.1333333333333,29085.568359375
8765,292.1666666666667,29137.65234375
8766,292.2,29454.044921875
8767,292.23333333333335,29753.8203125
8768,292.26666666666665,30173.73046875
8769,292.3,30499.978515625
8770,292.3333333333333,30776.373046875
8771,292.3666666666667,31031.462890625
8772,292.4,31143.955078125
8773,292.43333333333334,31144.7421875
8774,292.46666666666664,31078.0390625
8775,292.5,31036.669921875
8776,292.53333333333336,31023.55078125
8777,292.56666666666666,31026.38671875
8778,292.6,31016.154296875
8779,292.6333333333333,30987.32421875
8780,292.6666666666667,30949.142578125
8781,292.7,30906.71875
8782,292.73333333333335,30862.849609375
8783,292.76666666666665,30829.458984375
8784,292.8,30804.091796875
8785,292.8333333333333,30776.625
8786,292.8666666666667,30773.744140625
8787,292.9,30770.2421875
8788,292.93333333333334,30785.572265625
8789,292.96666666666664,30811.875
8790,293.0,30838.119140625
8791,293.03333333333336,30863.767578125
8792,293.06666666666666,30891.3203125
8793,293.1,30912.419921875
8794,293.1333333333333,30936.4296875
8795,293.1666666666667,30953.55859375
8796,293.2,30966.84375
8797,293.23333333333335,30968.73828125
8798,293.26666666666665,30990.1484375
8799,293.3,30997.681640625
8800,293.3333333333333,31001.208984375
8801,293.3666666666667,30991.03515625
8802,293.4,30993.169921875
8803,293.43333333333334,30984.7578125
8804,293.46666666666664,30991.427734375
8805,293.5,30986.005859375
8806,293.53333333333336,30994.212890625
8807,293.56666666666666,31005.13671875
8808,293.6,31025.673828125
8809,293.6333333333333,31047.634765625
8810,293.6666666666667,31075.1953125
8811,293.7,31100.205078125
8812,293.73333333333335,31130.53515625
8813,293.76666666666665,31153.24609375
8814,293.8,31170.818359375
8815,293.8333333333333,31195.349609375
8816,293.8666666666667,31213.49609375
8817,293.9,31239.408203125
8818,293.93333333333334,31268.857421875
8819,293.96666666666664,31280.634765625
8820,294.0,31300.564453125
8821,294.03333333333336,31311.474609375
8822,294.06666666666666,31320.275390625
8823,294.1,31333.845703125
8824,294.1333333333333,31335.80078125
8825,294.1666666666667,31338.16796875
8826,294.2,31309.837890625
8827,294.23333333333335,31297.5234375
8828,294.26666666666665,31289.818359375
8829,294.3,31264.517578125
8830,294.3333333333333,31254.263671875
8831,294.3666666666667,31265.123046875
8832,294.4,31281.21484375
8833,294.43333333333334,31304.7578125
8834,294.46666666666664,31320.978515625
8835,294.5,31352.916015625
8836,294.53333333333336,31373.6484375
8837,294.56666666666666,31390.568359375
8838,294.6,31399.193359375
8839,294.6333333333333,31404.4453125
8840,294.6666666666667,31403.52734375
8841,294.7,31406.884765625
8842,294.73333333333335,31409.5703125
8843,294.76666666666665,31407.244140625
8844,294.8,31408.361328125
8845,294.8333333333333,31403.9609375
8846,294.8666666666667,31399.8828125
8847,294.9,31384.333984375
8848,294.93333333333334,31375.240234375
8849,294.96666666666664,31374.8359375
8850,295.0,31365.0546875
8851,295.03333333333336,31360.416015625
8852,295.06666666666666,31352.83203125
8853,295.1,31349.244140625
8854,295.1333333333333,31356.48828125
8855,295.1666666666667,31356.462890625
8856,295.2,31377.74609375
8857,295.23333333333335,31395.263671875
8858,295.26666666666665,31409.955078125
8859,295.3,31436.03125
8860,295.3333333333333,31439.146484375
8861,295.3666666666667,31434.9140625
8862,295.4,31421.05078125
8863,295.43333333333334,31400.486328125
8864,295.46666666666664,31378.2578125
8865,295.5,31347.75390625
8866,295.53333333333336,31322.875
8867,295.56666666666666,31294.24609375
8868,295.6,31271.0546875
8869,295.6333333333333,31254.0
8870,295.6666666666667,31239.6640625
8871,295.7,31225.279296875
8872,295.73333333333335,31214.80859375
8873,295.76666666666665,31216.49609375
8874,295.8,31213.712890625
8875,295.8333333333333,31205.455078125
8876,295.8666666666667,31202.4375
8877,295.9,31202.998046875
8878,295.93333333333334,31174.490234375
8879,295.96666666666664,31153.34375
8880,296.0,31140.9296875
8881,296.03333333333336,31132.017578125
8882,296.06666666666666,31120.3125
8883,296.1,31104.69921875
8884,296.1333333333333,31094.26953125
8885,296.1666666666667,31087.59375
8886,296.2,31088.103515625
8887,296.23333333333335,31088.80078125
8888,296.26666666666665,31090.974609375
8889,296.3,31098.8515625
8890,296.3333333333333,31112.74609375
8891,296.3666666666667,31126.380859375
8892,296.4,31131.27734375
8893,296.43333333333334,31139.205078125
8894,296.46666666666664,31137.720703125
8895,296.5,31136.375
8896,296.53333333333336,31135.93359375
8897,296.56666666666666,31132.134765625
8898,296.6,31124.1171875
8899,296.6333333333333,31111.279296875
8900,296.6666666666667,31089.62109375
8901,296.7,31069.736328125
8902,296.73333333333335,31047.603515625
8903,296.76666666666665,31018.982421875
8904,296.8,30987.353515625
8905,296.8333333333333,30951.654296875
8906,296.8666666666667,30919.7109375
8907,296.9,30884.5390625
8908,296.93333333333334,30855.52734375
8909,296.96666666666664,30831.783203125
8910,297.0,30810.494140625
8911,297.03333333333336,30797.1953125
8912,297.06666666666666,30789.837890625
8913,297.1,30798.8828125
8914,297.1333333333333,30808.880859375
8915,297.1666666666667,30811.01953125
8916,297.2,30806.19921875
8917,297.23333333333335,30802.2734375
8918,297.26666666666665,30795.490234375
8919,297.3,30784.412109375
8920,297.3333333333333,30766.98828125
8921,297.3666666666667,30735.3828125
8922,297.4,30700.205078125
8923,297.43333333333334,30661.58984375
8924,297.46666666666664,30615.849609375
8925,297.5,30551.791015625
8926,297.53333333333336,30498.5703125
8927,297.56666666666666,30446.41015625
8928,297.6,30365.654296875
8929,297.6333333333333,30290.44140625
8930,297.6666666666667,30222.80078125
8931,297.7,30154.3359375
8932,297.73333333333335,30095.76953125
8933,297.76666666666665,30019.1640625
8934,297.8,29964.345703125
8935,297.8333333333333,29915.025390625
8936,297.8666666666667,29863.021484375
8937,297.9,29809.712890625
8938,297.93333333333334,29745.35546875
8939,297.96666666666664,29681.57421875
8940,298.0,29591.134765625
8941,298.03333333333336,29487.0859375
8942,298.06666666666666,29395.189453125
8943,298.1,29309.26171875
8944,298.1333333333333,29204.4921875
8945,298.1666666666667,29088.833984375
8946,298.2,28962.33984375
8947,298.23333333333335,28806.912109375
8948,298.26666666666665,28603.044921875
8980,299.3333333333333,28554.166015625
8981,299.3666666666667,28800.15625
8982,299.4,29001.1171875
8983,299.43333333333334,29185.5234375
8984,299.46666666666664,29388.09375
8985,299.5,29577.92578125
8986,299.53333333333336,29713.970703125
8987,299.56666666666666,29854.5390625
8988,299.6,29963.9765625
8989,299.6333333333333,30077.875
8990,299.6666666666667,30298.169921875
8991,299.7,30474.35546875
8992,299.73333333333335,30644.455078125
8993,299.76666666666665,30841.236328125
8994,299.8,30971.875
8995,299.8333333333333,31053.099609375
8996,299.8666666666667,31086.05859375
8997,299.9,31086.27734375
8998,299.93333333333334,31076.357421875
8999,299.96666666666664,31075.19921875
9000,300.0,31098.11328125
9001,300.03333333333336,31134.66796875
9002,300.06666666666666,31174.673828125
9003,300.1,31210.2421875
9004,300.1333333333333,31221.763671875
9005,300.1666666666667,31230.208984375
9006,300.2,31238.369140625
9007,300.23333333333335,31226.85546875
9008,300.26666666666665,31214.33203125
9009,300.3,31204.697265625
9010,300.3333333333333,31201.8125
9011,300.3666666666667,31203.20703125
9012,300.4,31193.970703125
9013,300.43333333333334,31186.26171875
9014,300.46666666666664,31170.62890625
9015,300.5,31146.8125
9016,300.53333333333336,31113.673828125
9017,300.56666666666666,31077.25
9018,300.6,31040.82421875
9019,300.6333333333333,31001.21875
9020,300.6666666666667,30968.794921875
9021,300.7,30941.568359375
9022,300.73333333333335,30930.64453125
9023,300.76666666666665,30910.447265625
9024,300.8,30889.875
9025,300.8333333333333,30882.056640625
9026,300.8666666666667,30882.263671875
9027,300.9,30876.951171875
9028,300.93333333333334,30865.908203125
9029,300.96666666666664,30856.431640625
9030,301.0,30849.099609375
9031,301.03333333333336,30840.294921875
9032,301.06666666666666,30826.76171875
9033,301.1,30817.458984375
9034,301.1333333333333,30836.5
9035,301.1666666666667,30860.66015625
9036,301.2,30887.439453125
9037,301.23333333333335,30929.51953125
9038,301.26666666666665,30976.294921875
9039,301.3,31030.642578125
9040,301.3333333333333,31076.783203125
9041,301.3666666666667,31106.63671875
9042,301.4,31130.181640625
9043,301.43333333333334,31164.64453125
9044,301.46666666666664,31197.375
9045,301.5,31232.158203125
9046,301.53333333333336,31268.427734375
9047,301.56666666666666,31308.31640625
9048,301.6,31350.748046875
9049,301.6333333333333,31387.205078125
9050,301.6666666666667,31421.005859375
9051,301.7,31458.29296875
9052,301.73333333333335,31497.486328125
9053,301.76666666666665,31495.775390625
9055,301.8333333333333,31495.544921875
9056,301.8666666666667,31245.142578125
9086,302.8666666666667,30990.728515625
9087,302.9,30680.75390625
9088,302.93333333333334,30265.771484375
9089,302.96666666666664,29882.646484375
9090,303.0,29503.576171875
9091,303.03333333333336,29253.521484375
9092,303.06666666666666,28998.6640625
9093,303.1,28747.58203125
9094,303.1333333333333,28526.77734375
9144,304.8,28784.177734375
9145,304.8333333333333,29084.55859375
9146,304.8666666666667,29352.82421875
9147,304.9,29552.306640625
9148,304.93333333333334,29654.353515625
9149,304.96666666666664,29801.544921875
9150,305.0,29955.71484375
9151,305.03333333333336,30045.01171875
9152,305.06666666666666,30133.375
9153,305.1,30239.30078125
9154,305.1333333333333,30310.1796875
9155,305.1666666666667,30343.26171875
9156,305.2,30338.51953125
9157,305.23333333333335,30329.1484375
9158,305.26666666666665,30306.62890625
9159,305.3,30294.82421875
9160,305.3333333333333,30271.083984375
9161,305.3666666666667,30245.75390625
9162,305.4,30218.1796875
9163,305.43333333333334,30172.521484375
9164,305.46666666666664,30119.72265625
9165,305.5,30063.8828125
9166,305.53333333333336,29991.41015625
9167,305.56666666666666,29906.994140625
9168,305.6,29800.51171875
9169,305.6333333333333,29690.99609375
9170,305.6666666666667,29564.837890625
9171,305.7,29439.048828125
9172,305.73333333333335,29302.75390625
9173,305.76666666666665,29178.36328125
9174,305.8,29055.443359375
9175,305.8333333333333,28944.126953125
9176,305.8666666666667,28837.5234375
9177,305.9,28745.83984375
9178,305.93333333333334,28649.5703125
9179,305.96666666666664,28564.056640625
9234,307.8,28648.376953125
9235,307.8333333333333,28876.435546875
9236,307.8666666666667,29115.880859375
9237,307.9,29284.716796875
9238,307.93333333333334,29452.6640625
9239,307.96666666666664,29539.8046875
9240,308.0,29613.82421875
9241,308.03333333333336,29674.400390625
9242,308.06666666666666,29727.494140625
9243,308.1,29839.18359375
9244,308.1333333333333,29940.974609375
9245,308.1666666666667,30092.072265625
9246,308.2,30234.220703125
9247,308.23333333333335,30386.705078125
9248,308.26666666666665,30543.52734375
9249,308.3,30654.41796875
9250,308.3333333333333,30716.01171875
9251,308.3666666666667,30776.025390625
9252,308.4,30807.80078125
9253,308.43333333333334,30846.37109375
9254,308.46666666666664,30877.576171875
9255,308.5,30924.51953125
9256,308.53333333333336,30988.666015625
9257,308.56666666666666,31062.423828125
9258,308.6,31133.30859375
9259,308.6333333333333,31193.693359375
9260,308.6666666666667,31241.509765625
9261,308.7,31280.431640625
9262,308.73333333333335,31319.31640625
9263,308.76666666666665,31341.34765625
9264,308.8,31347.455078125
9265,308.8333333333333,31329.125
9266,308.8666666666667,31340.298828125
9267,308.9,31334.61328125
9268,308.93333333333334,31335.04296875
9269,308.96666666666664,31326.623046875
9270,309.0,31337.662109375
9271,309.03333333333336,31342.591796875
9272,309.06666666666666,31319.482421875
9273,309.1,31284.529296875
9274,309.1333333333333,31268.87890625
9275,309.1666666666667,31247.998046875
9276,309.2,31224.44921875
9277,309.23333333333335,31208.474609375
9278,309.26666666666665,31214.79296875
9279,309.3,31224.34375
9280,309.3333333333333,31240.990234375
9281,309.3666666666667,31254.15625
9282,309.4,31269.56640625
9283,309.43333333333334,31282.224609375
9284,309.46666666666664,31290.16015625
9285,309.5,31299.05078125
9286,309.53333333333336,31304.353515625
9287,309.56666666666666,31301.783203125
9288,309.6,31291.845703125
9289,309.6333333333333,31279.55859375
9290,309.6666666666667,31261.337890625
9291,309.7,31257.654296875
9292,309.73333333333335,31261.478515625
9293,309.76666666666665,31299.576171875
9294,309.8,31360.98828125
9295,309.8333333333333,31424.908203125
9296,309.8666666666667,31433.1171875
9297,309.9,31458.966796875
9298,309.93333333333334,31463.763671875
9299,309.96666666666664,31485.791015625
9300,310.0,31467.44140625
9301,310.03333333333336,31453.201171875
9302,310.06666666666666,31473.06640625
9303,310.1,31480.294921875
9304,310.1333333333333,31444.49609375
9305,310.1666666666667,31398.30859375
9306,310.2,31362.36328125
9307,310.23333333333335,31321.68359375
9308,310.26666666666665,31261.98046875
9309,310.3,31203.09765625
9310,310.3333333333333,31146.384765625
9311,310.3666666666667,31102.365234375
9312,310.4,31059.37890625
9313,310.43333333333334,31019.673828125
9314,310.46666666666664,30979.8359375
9315,310.5,30946.041015625
9316,310.53333333333336,30927.021484375
9317,310.56666666666666,30912.349609375
9318,310.6,30903.212890625
9319,310.6333333333333,30892.216796875
9320,310.6666666666667,30891.462890625
9321,310.7,30885.30078125
9322,310.73333333333335,30881.3984375
9323,310.76666666666665,30874.6796875
9324,310.8,30875.90625
9325,310.8333333333333,30882.48828125
9326,310.8666666666667,30886.1328125
9327,310.9,30885.30859375
9328,310.93333333333334,30886.375
9329,310.96666666666664,30888.392578125
9330,311.0,30900.841796875
9331,311.03333333333336,30919.501953125
9332,311.06666666666666,30940.009765625
9333,311.1,30970.9921875
9334,311.1333333333333,31024.80859375
9335,311.1666666666667,31085.04296875
9336,311.2,31147.818359375
9337,311.23333333333335,31211.791015625
9338,311.26666666666665,31278.783203125
9339,311.3,31340.75390625
9340,311.3333333333333,31410.642578125
9341,311.3666666666667,31480.0078125
9342,311.4,31550.76171875
9343,311.43333333333334,31614.697265625
9344,311.46666666666664,31680.361328125
9345,311.5,31734.775390625
9346,311.53333333333336,31769.962890625
9347,311.56666666666666,31800.478515625
9348,311.6,31815.80859375
9349,311.6333333333333,31818.712890625
9350,311.6666666666667,31815.61328125
9351,311.7,31808.72265625
9352,311.73333333333335,31799.322265625
9353,311.76666666666665,31786.55859375
9354,311.8,31768.732421875
9355,311.8333333333333,31747.38671875
9356,311.8666666666667,31725.5
9357,311.9,31707.55078125
9358,311.93333333333334,31687.166015625
9359,311.96666666666664,31657.619140625
9360,312.0,31630.041015625
9361,312.03333333333336,31601.673828125
9362,312.06666666666666,31580.53515625
9363,312.1,31554.16015625
9364,312.1333333333333,31520.78125
9365,312.1666666666667,31488.720703125
9366,312.2,31461.470703125
9367,312.23333333333335,31438.94140625
9368,312.26666666666665,31415.951171875
9369,312.3,31398.982421875
9370,312.3333333333333,31372.583984375
9371,312.3666666666667,31339.787109375
9372,312.4,31304.455078125
9373,312.43333333333334,31270.21484375
9374,312.46666666666664,31238.7890625
9375,312.5,31208.6484375
9376,312.53333333333336,31184.07421875
9377,312.56666666666666,31168.53515625
9378,312.6,31161.96875
9379,312.6333333333333,31165.5546875
9380,312.6666666666667,31171.1171875
9381,312.7,31185.1171875
9382,312.73333333333335,31204.626953125
9383,312.76666666666665,31225.03125
9384,312.8,31231.85546875
9385,312.8333333333333,31241.23828125
9386,312.8666666666667,31254.4921875
9387,312.9,31265.556640625
9388,312.93333333333334,31273.345703125
9389,312.96666666666664,31279.548828125
9390,313.0,31275.4296875
9391,313.03333333333336,31269.322265625
9392,313.06666666666666,31264.86328125
9393,313.1,31263.86328125
9394,313.1333333333333,31260.13671875
9395,313.1666666666667,31252.82421875
9396,313.2,31244.6640625
9397,313.23333333333335,31242.4453125
9398,313.26666666666665,31250.873046875
9399,313.3,31261.419921875
9400,313.3333333333333,31272.69140625
9401,313.3666666666667,31276.728515625
9402,313.4,31286.599609375
9403,313.43333333333334,31290.4765625
9404,313.46666666666664,31295.646484375
9405,313.5,31293.48046875
9406,313.53333333333336,31288.126953125
9407,313.56666666666666,31282.091796875
9408,313.6,31275.63671875
9409,313.6333333333333,31273.314453125
9410,313.6666666666667,31275.5078125
9411,313.7,31281.404296875
9412,313.73333333333335,31272.18359375
9413,313.76666666666665,31256.61328125
9414,313.8,31235.78515625
9415,313.8333333333333,31215.5546875
9416,313.8666666666667,31172.814453125
9417,313.9,31122.283203125
9418,313.93333333333334,31075.34375
9419,313.96666666666664,31032.1953125
9420,314.0,30997.66015625
9421,314.03333333333336,30977.298828125
9422,314.06666666666666,30960.291015625
9423,314.1,30932.9453125
9424,314.1333333333333,30917.38671875
