frame,right_knee_filtered,left_knee_filtered,norm_right_hip_x,norm_right_hip_y,norm_right_shoulder_x,norm_right_shoulder_y,frame_torso_length_px,scale_used_px
69,176.72708297561744,179.10605001221376,-0.22600625,-0.025841407,-0.3795292,-1.027819,659.21466,659.21466
70,176.8095741189873,178.60688022885066,-0.2269475,-0.022565328,-0.39148775,-1.0276395,663.29767,663.29767
71,176.9332150205136,178.4151519341594,-0.2205546,-0.022690892,-0.3649102,-1.0266721,670.98914,670.98914
72,176.83299725684466,178.62418819190106,-0.22153579,-0.022870783,-0.36977106,-1.0268561,670.5418,670.5418
73,176.51547987798742,178.8980102197426,-0.23209885,-0.0167604,-0.36421624,-1.0264885,674.3787,674.3787
74,176.50966220414833,178.96145584585167,-0.22788191,-0.017313285,-0.39977425,-1.023446,672.20416,672.20416
75,177.1051749682313,178.87509729749058,-0.2299796,-0.014389476,-0.3903475,-1.0218302,672.8109,672.8109
76,177.8135175205911,178.7997985808487,-0.2342789,-0.011216113,-0.40933114,-1.0203007,671.42346,671.42346
77,178.16391548462246,178.80610696539213,-0.23738416,-0.010028167,-0.3997748,-1.0197068,671.3634,671.3634
78,178.2629985788671,178.92864038727416,-0.23813148,-0.008628771,-0.40381965,-1.018558,671.07214,671.07214
79,178.39895895996713,179.16951172719354,-0.23677112,-0.007316534,-0.38904217,-1.0189575,669.61926,669.61926
80,178.60815088790352,179.37533061319203,-0.22598165,-0.015143208,-0.40787202,-1.0169195,661.64374,661.64374
81,178.57986280190306,179.30784725340587,-0.22403648,-0.011169079,-0.4234405,-1.0095876,663.4637,663.4637
82,177.94729652245064,179.02885415331065,-0.21795942,-0.0072600534,-0.41945606,-0.9898281,673.7357,673.7357
83,176.78101279899758,178.84301849704315,-0.22085424,-0.0034157243,-0.42286515,-0.9766706,672.3701,672.3701
84,175.72045045406986,178.76928214993734,-0.22249807,-0.0011653646,-0.43755433,-0.96822745,671.8575,671.8575
85,175.37858568477574,178.66643231379973,-0.22206989,0.0027501557,-0.44674355,-0.96376014,670.5941,670.5941
86,175.61078939712962,178.61060420490583,-0.22377524,0.015129141,-0.35672933,-0.963883,742.1215,742.1215
87,175.66196559872026,178.50625196181127,-0.22648375,0.0072289743,-0.33375567,-0.9823875,750.9825,750.9825
88,175.09613420870147,177.96412927011417,-0.22700116,0.0058617303,-0.3249669,-0.9870763,775.16754,775.16754
89,174.4637505188065,177.12389911682595,-0.23270871,0.012772558,-0.33179703,-0.98639303,770.5997,770.5997
90,174.79683336592822,176.73462895309675,-0.23150069,0.011355646,-0.32452086,-0.990454,781.2163,781.2163
91,176.37195847775322,177.07547116954538,-0.22947389,0.010252614,-0.31854817,-0.9908481,793.36194,793.36194
92,178.38291753365405,177.6714572968235,-0.23178363,0.009419685,-0.31579816,-0.9918423,794.9609,794.9609
93,179.7941467679193,178.08739579472422,-0.23280719,0.008097465,-0.31673077,-1.0011662,799.93146,799.93146
94,180.16918363401632,178.30296255152308,-0.23424542,0.008112133,-0.3190299,-0.9964954,794.40717,794.40717
95,179.88675522884165,178.41778533365797,-0.2354197,0.0084989425,-0.31926963,-0.9954053,797.5056,797.5056
96,179.62202997878904,178.4506779364586,-0.23360893,0.008212222,-0.31724814,-0.9959671,804.5691,804.5691
97,179.5721471294124,178.43156033050727,-0.23565276,0.009676902,-0.318805,-0.99223876,805.3796,805.3796
98,179.5364620751875,178.47561284521913,-0.233056,0.0091113,-0.3180281,-1.0020715,822.2024,822.2024
99,179.47758495332184,178.64291927313448,-0.23279686,0.008183102,-0.31608185,-0.9945265,824.2888,824.2888
100,179.38874935750567,178.69243796449666,-0.23672898,0.0010762347,-0.29110336,-0.9950177,818.3506,818.3506
101,178.97090411269778,178.25350861600546,-0.24044327,0.002141485,-0.3010345,-0.9946839,813.7698,813.7698
102,178.10769699262707,177.51469134816423,-0.23577836,0.0011470289,-0.30363524,-0.9962223,811.47577,811.47577
103,177.34218818303845,177.22950175745174,-0.23907664,-0.00039134326,-0.3111398,-0.9948141,802.27484,802.27484
104,177.26238971398584,177.69819705191836,-0.2445575,-0.00028330565,-0.30927554,-0.99628127,800.57227,800.57227
105,177.7151419303106,178.44839032292745,-0.24751672,-0.001934285,-0.3082172,-0.9962251,798.64124,798.64124
106,178.09740688125885,179.0318372078015,-0.2504556,-0.0018640355,-0.31454125,-0.99760866,797.43665,797.43665
107,178.18453599215857,179.4207109483089,-0.24914405,-0.0027074048,-0.32452184,-0.99287516,796.69745,796.69745
108,178.22190029728287,179.67093012866061,-0.24486387,-0.00064514857,-0.33179742,-0.9938162,806.04614,806.04614
109,178.25578555462909,179.71556091571316,-0.24356106,0.0015008434,-0.34056926,-0.992114,812.5314,812.5314
110,177.982916251938,179.50220189880133,-0.2411344,-0.0018220161,-0.32626796,-0.99658597,820.785,820.785
111,177.3933651363043,179.14549515403183,-0.23778026,-0.0030369922,-0.31975642,-1.0017575,828.0866,828.0866
112,176.88732735625598,178.89716464857318,-0.23604885,-0.0017723185,-0.34084675,-1.003305,821.27814,821.27814
113,176.65096854337952,178.8433652519927,-0.23387136,-0.0013008004,-0.34043515,-1.0064216,818.0248,818.0248
114,176.5102048750666,178.73182583880063,-0.24181314,-0.0040569445,-0.34006777,-1.0070074,807.7753,807.7753
115,176.3529562175807,178.41373653116779,-0.2406276,-0.0032304872,-0.3372894,-1.0059308,806.1094,806.1094
116,176.28389055941398,178.20225216283475,-0.23980303,0.00015792756,-0.3466226,-1.0045098,808.5071,808.5071
117,176.50164628116343,178.39452172477536,-0.23666391,0.00074723864,-0.3306652,-1.0041944,807.1711,807.1711
118,177.13408943544084,178.80714620723015,-0.2353673,0.0026693365,-0.32870293,-0.9972414,809.43134,809.43134
119,177.92657970712688,179.09041953849487,-0.23484692,0.0065608365,-0.33978435,-0.99483484,818.3436,818.3436
120,178.35052873563043,179.1289504666311,-0.23145622,0.0063139433,-0.33764723,-0.9903001,817.0316,817.0316
121,178.35172764089006,179.06316534822773,-0.23322381,0.006782978,-0.31791824,-0.98823225,798.56165,798.56165
122,178.39007679982987,179.14547553976973,-0.2345016,0.0015790114,-0.30829656,-0.99021995,786.06836,786.06836
123,178.6351629159142,179.45933156673905,-0.23668437,-0.003471136,-0.29718748,-0.99216837,773.22235,773.22235
124,178.90637315381244,179.7264705257628,-0.22198707,0.0011762703,-0.28110623,-0.99699014,769.4059,769.4059
125,179.13923363859172,179.61610197706574,-0.2338783,-0.0010266649,-0.2953127,-0.9982424,772.01685,772.01685
126,179.20418511447986,179.29473193678567,-0.23942006,-0.015258303,-0.30085486,-1.0059619,756.7121,756.7121
127,178.85947160591763,179.26627168428607,-0.23824343,-0.009548738,-0.30192143,-1.0037013,755.81104,755.81104
128,178.2613810934166,179.5920761050846,-0.24348836,-0.019707998,-0.3051411,-1.0070789,741.32886,741.32886
129,177.73145043510675,179.7748917043213,-0.24524735,-0.024420787,-0.30085656,-1.0097845,736.7171,736.7171
130,177.14390504203755,179.42758095939976,-0.24719842,-0.020389028,-0.3026938,-1.0111148,733.5285,733.5285
131,176.375547909522,178.7512520057092,-0.24598148,-0.02244457,-0.2965859,-1.0113914,730.36914,730.36914
132,175.8644306327521,178.28967941004896,-0.25021386,-0.015198778,-0.30115485,-1.0075037,729.7259,729.7259
133,175.9693803420137,178.3070597454144,-0.25300896,-0.014718237,-0.30546835,-1.0073966,731.7383,731.7383
134,176.315293913102,178.62167223497798,-0.25501788,-0.011453647,-0.32505453,-1.0111495,722.5647,722.5647
135,176.34370095360092,178.92674844394026,-0.2567334,-0.010963714,-0.33262146,-1.0129148,714.82697,714.82697
136,176.06576871402527,179.0296799597425,-0.2645363,-0.011199635,-0.35789526,-1.0150495,714.48334,714.48334
137,175.91078093091144,178.94177185604633,-0.25744942,-0.009418451,-0.35003823,-1.0137941,723.4957,723.4957
138,176.2027583183857,178.86044502904022,-0.25101677,-0.005695181,-0.35240898,-1.0140928,727.9189,727.9189
139,176.88484407013914,178.9136050014025,-0.24096791,0.0013571779,-0.34723383,-1.0135632,753.55273,753.55273
140,177.4665198636149,178.91586005031775,-0.24168812,0.0019758898,-0.3537749,-1.0080959,758.90454,758.90454
141,177.51276512614493,178.6550416460522,-0.2366063,0.004238603,-0.35633597,-1.0076503,771.802,771.802
142,177.26805796066466,178.37950115409112,-0.24001846,0.0041488893,-0.3522971,-1.0100471,779.25244,779.25244
143,177.26528244653704,178.51827469101354,-0.24777131,0.003255632,-0.34835765,-1.0113821,781.47327,781.47327
144,177.59822943119556,178.9742334875441,-0.23296183,0.004319995,-0.33449706,-1.0072634,786.3937,786.3937
145,178.06601297934424,179.20278645182535,-0.22819073,0.0040138764,-0.32059798,-1.0079542,778.2146,778.2146
146,178.5089137805478,178.9413992039387,-0.2386466,0.011731592,-0.339578,-1.0048764,772.8614,772.8614
147,178.7127401315568,178.39151176445813,-0.23628646,0.011810136,-0.3325471,-0.99763215,775.58716,775.58716
148,178.51187970490247,177.80046876290174,-0.24451348,0.012227573,-0.34055203,-0.99595064,776.11395,776.11395
149,178.1357228383379,177.44410865220397,-0.23848176,0.014167441,-0.34639162,-0.9930166,773.98114,773.98114
150,178.00271367404184,177.60081754773606,-0.24310565,0.0087038325,-0.34044993,-0.9962744,781.9298,781.9298
151,178.1824843360927,178.07377376508006,-0.23948357,0.008462695,-0.34619796,-0.9960569,776.3853,776.3853
152,178.5181517836995,178.41994517456845,-0.23818853,0.004698773,-0.33081427,-0.9958187,768.6203,768.6203
153,178.95052210323624,178.57447848882467,-0.24502549,0.0037924931,-0.33586007,-0.9957626,766.67053,766.67053
154,179.29335561773908,178.69651161263434,-0.23570396,-0.0005482736,-0.3089001,-0.9979707,761.66815,761.66815
155,179.29218160312584,178.85681120393807,-0.23695718,-0.0005454505,-0.31614703,-0.99671143,760.9106,760.9106
156,179.05951765037773,179.10099796181552,-0.23730284,-0.0035235723,-0.32426864,-1.0021595,758.21655,758.21655
157,178.8761435083459,179.44151219125862,-0.24616158,-0.003767808,-0.3233973,-1.0031271,760.4189,760.4189
158,178.6569576527586,179.75534623606947,-0.24587251,-0.0025585934,-0.3320145,-1.0045198,759.11273,759.11273
159,178.132586183709,179.88733408475923,-0.2432856,0.0015859659,-0.33518085,-1.0044335,765.1495,765.1495
160,177.51625638187025,179.82609638674802,-0.23642138,0.0007992247,-0.3264302,-1.0083107,761.2358,761.2358
161,177.40118375411592,179.69532607507895,-0.23808677,0.0012681471,-0.3288266,-1.0026479,759.0006,759.0006
162,177.94809239348697,179.64138461550553,-0.24053445,0.0016560823,-0.3263608,-1.002588,756.1939,756.1939
163,178.74585485604166,179.7268361420959,-0.23868178,0.0052442662,-0.3230723,-0.9922862,740.6247,740.6247
164,179.41779799307852,179.84307634449758,-0.23372932,0.005636529,-0.3198479,-0.9915199,738.13556,738.13556
165,179.8374035362082,179.75964540776633,-0.24173182,0.0042455154,-0.3203267,-0.99105585,738.31354,738.31354
166,179.9115054421108,179.38198521140458,-0.24659435,0.006883081,-0.30826297,-0.9903532,736.2617,736.2617
167,179.59932009825604,178.92430258969088,-0.24043217,0.007328363,-0.30628917,-0.9895077,737.2162,737.2162
